datetime,VHM0,VMDR
2024-06-24 09:00:00,2.1699998,258.07
2024-06-24 12:00:00,2.12,259.07
2024-06-24 15:00:00,1.87,260.38
2024-06-24 18:00:00,2.05,257.99
2024-06-24 21:00:00,2.25,259.76
2024-06-25 00:00:00,2.29,260.66
2024-06-25 03:00:00,2.29,260.44
2024-06-25 06:00:00,2.35,260.13998
2024-06-25 09:00:00,2.29,257.16
2024-06-25 12:00:00,2.22,253.92
2024-06-25 15:00:00,2.1599998,252.99
2024-06-25 18:00:00,2.1299999,254.41
2024-06-25 21:00:00,2.1399999,257.79
2024-06-26 00:00:00,2.1399999,261.44
2024-06-26 03:00:00,2.19,264.35
2024-06-26 06:00:00,2.25,266.95
2024-06-26 09:00:00,2.33,268.55
2024-06-26 12:00:00,2.51,267.86
2024-06-26 15:00:00,2.5,266.88
2024-06-26 18:00:00,2.47,265.62
2024-06-26 21:00:00,2.3799999,264.06
2024-06-27 00:00:00,2.31,263.4
2024-06-27 03:00:00,2.27,263.72
2024-06-27 06:00:00,2.32,263.73
2024-06-27 09:00:00,2.3,260.2
2024-06-27 12:00:00,2.24,259.66
2024-06-27 15:00:00,2.1599998,258.74
2024-06-27 18:00:00,2.1,258.13998
2024-06-27 21:00:00,2.09,257.63998
2024-06-28 00:00:00,2.09,256.66
2024-06-28 03:00:00,2.07,255.24
2024-06-28 06:00:00,2.02,255.16
2024-06-28 09:00:00,2.0,254.14
2024-06-28 12:00:00,1.9799999,253.98
2024-06-28 15:00:00,1.9599999,252.27
2024-06-28 18:00:00,1.65,250.55
2024-06-28 21:00:00,1.8499999,243.95
2024-06-29 00:00:00,1.79,241.49
2024-06-29 03:00:00,1.8199999,236.85
2024-06-29 06:00:00,1.79,238.81999
2024-06-29 09:00:00,1.78,240.83
2024-06-29 12:00:00,1.8499999,240.17
2024-06-29 15:00:00,1.8199999,233.81
2024-06-29 18:00:00,1.73,232.6
2024-06-29 21:00:00,1.75,233.11
2024-06-30 00:00:00,1.75,233.53
2024-06-30 03:00:00,1.73,235.5
2024-06-30 06:00:00,1.6999999,236.66
2024-06-30 09:00:00,1.68,237.11
2024-06-30 12:00:00,1.64,236.95999
2024-06-30 15:00:00,1.6899999,236.36
2024-06-30 18:00:00,1.6999999,239.04
2024-06-30 21:00:00,1.7099999,242.35
2024-07-01 00:00:00,1.7199999,242.88
2024-07-01 03:00:00,1.73,243.9
2024-07-01 06:00:00,1.66,245.26
2024-07-01 09:00:00,1.7199999,244.3
2024-07-01 12:00:00,1.7099999,245.69
2024-07-01 15:00:00,1.6999999,245.39
2024-07-01 18:00:00,1.6999999,245.38
2024-07-01 21:00:00,1.7099999,244.03
2024-07-02 00:00:00,1.7199999,243.08
2024-07-02 03:00:00,1.7199999,243.73
2024-07-02 06:00:00,1.74,246.25
2024-07-02 09:00:00,1.73,246.4
2024-07-02 12:00:00,1.6999999,245.02
2024-07-02 15:00:00,1.6899999,242.92
2024-07-02 18:00:00,1.66,240.45
2024-07-02 21:00:00,1.66,239.03
2024-07-03 00:00:00,1.66,237.49
2024-07-03 03:00:00,1.66,236.73
2024-07-03 06:00:00,1.56,235.38
2024-07-03 09:00:00,1.5999999,232.25
2024-07-03 12:00:00,1.4399999,229.81
2024-07-03 15:00:00,1.4599999,225.49
2024-07-03 18:00:00,1.56,224.95999
2024-07-03 21:00:00,1.6899999,222.13
2024-07-04 00:00:00,1.6899999,221.75
2024-07-04 03:00:00,1.87,218.29
2024-07-04 06:00:00,1.9699999,218.65
2024-07-04 09:00:00,2.02,216.84
2024-07-04 12:00:00,1.99,213.94
2024-07-04 15:00:00,2.02,210.93
2024-07-04 18:00:00,2.01,208.99
2024-07-04 21:00:00,1.9699999,208.63
2024-07-05 00:00:00,2.01,208.47
2024-07-05 03:00:00,1.99,210.51
2024-07-05 06:00:00,1.9599999,212.52
2024-07-05 09:00:00,1.9499999,217.58
2024-07-05 12:00:00,1.9399999,221.81
2024-07-05 15:00:00,1.9599999,223.52
2024-07-05 18:00:00,1.99,223.91
2024-07-05 21:00:00,2.0,224.9
2024-07-06 00:00:00,2.01,225.14
2024-07-06 03:00:00,1.9799999,227.13
2024-07-06 06:00:00,1.9,228.22
2024-07-06 09:00:00,1.79,229.99
2024-07-06 12:00:00,1.6999999,233.14
2024-07-06 15:00:00,1.66,230.84
2024-07-06 18:00:00,1.64,229.31
2024-07-06 21:00:00,1.5899999,232.34
2024-07-07 00:00:00,1.5799999,236.05
2024-07-07 03:00:00,1.56,238.19
2024-07-07 06:00:00,1.55,238.99
2024-07-07 09:00:00,1.55,236.04
2024-07-07 12:00:00,1.53,235.16
2024-07-07 15:00:00,1.52,232.18
2024-07-07 18:00:00,1.52,231.06999
2024-07-07 21:00:00,1.51,228.35
2024-07-08 00:00:00,1.56,228.7
2024-07-08 03:00:00,1.67,233.9
2024-07-08 06:00:00,1.79,239.39
2024-07-08 09:00:00,1.8399999,240.56999
2024-07-08 12:00:00,1.87,242.23
2024-07-08 15:00:00,1.93,242.73
2024-07-08 18:00:00,2.01,243.41
2024-07-08 21:00:00,1.9699999,238.58
2024-07-09 00:00:00,1.9799999,231.06
2024-07-09 03:00:00,2.0,223.88
2024-07-09 06:00:00,1.74,223.44
2024-07-09 09:00:00,1.8,220.01
2024-07-09 12:00:00,1.81,221.94
2024-07-09 15:00:00,1.8,222.85
2024-07-09 18:00:00,1.73,224.24
2024-07-09 21:00:00,1.7099999,223.55
2024-07-10 00:00:00,1.68,225.65
2024-07-10 03:00:00,1.6899999,229.45999
2024-07-10 06:00:00,1.56,231.73
2024-07-10 09:00:00,1.56,231.26
2024-07-10 12:00:00,1.53,232.09
2024-07-10 15:00:00,1.52,235.87
2024-07-10 18:00:00,1.49,238.01
2024-07-10 21:00:00,1.51,242.33
2024-07-11 00:00:00,1.51,245.63
2024-07-11 03:00:00,1.53,248.41
2024-07-11 06:00:00,1.51,251.0
2024-07-11 09:00:00,1.5,251.37
2024-07-11 12:00:00,1.4699999,248.91
2024-07-11 15:00:00,1.4699999,247.28
2024-07-11 18:00:00,1.49,244.09
2024-07-11 21:00:00,1.5,241.3
2024-07-12 00:00:00,1.52,238.06
2024-07-12 03:00:00,1.5999999,239.1
2024-07-12 06:00:00,1.7099999,234.84
2024-07-12 09:00:00,1.73,232.31
2024-07-12 12:00:00,1.6999999,233.15
2024-07-12 15:00:00,1.65,233.88
2024-07-12 18:00:00,1.53,234.38
2024-07-12 21:00:00,1.5899999,231.43
2024-07-13 00:00:00,1.62,234.6
2024-07-13 03:00:00,1.63,237.97
2024-07-13 06:00:00,1.7099999,240.52
2024-07-13 09:00:00,1.79,245.48
2024-07-13 12:00:00,1.8399999,251.63
2024-07-13 15:00:00,1.8299999,253.95999
2024-07-13 18:00:00,1.81,253.38
2024-07-13 21:00:00,1.7199999,253.47
2024-07-14 00:00:00,1.6999999,248.87
2024-07-14 03:00:00,1.73,245.38
2024-07-14 06:00:00,1.48,244.01
2024-07-14 09:00:00,1.5999999,238.8
2024-07-14 12:00:00,1.68,235.77
2024-07-14 15:00:00,1.79,235.35
2024-07-14 18:00:00,1.81,235.70999
2024-07-14 21:00:00,1.8499999,235.61
2024-07-15 00:00:00,1.77,235.43
2024-07-15 03:00:00,1.81,228.11
2024-07-15 06:00:00,1.86,227.35
2024-07-15 09:00:00,1.93,230.37
2024-07-15 12:00:00,1.93,232.79
2024-07-15 15:00:00,1.93,236.20999
2024-07-15 18:00:00,2.01,242.67
2024-07-15 21:00:00,2.1,247.5
2024-07-16 00:00:00,2.04,244.4
2024-07-16 03:00:00,2.01,243.42
2024-07-16 06:00:00,2.03,242.94
2024-07-16 09:00:00,1.99,243.58
2024-07-16 12:00:00,2.02,242.3
2024-07-16 15:00:00,2.05,241.72
2024-07-16 18:00:00,2.1,246.93
2024-07-16 21:00:00,2.19,249.42
2024-07-17 00:00:00,2.2,250.38
2024-07-17 03:00:00,2.1699998,252.59999
2024-07-17 06:00:00,2.1299999,253.81
2024-07-17 09:00:00,2.11,254.92
2024-07-17 12:00:00,2.1,252.22
2024-07-17 15:00:00,2.09,252.70999
2024-07-17 18:00:00,2.05,254.15
2024-07-17 21:00:00,2.01,255.05
2024-07-18 00:00:00,1.89,254.52
2024-07-18 03:00:00,1.8399999,253.64
2024-07-18 06:00:00,1.92,253.09
2024-07-18 09:00:00,1.89,252.42
2024-07-18 12:00:00,1.87,255.56999
2024-07-18 15:00:00,1.89,259.55
2024-07-18 18:00:00,1.89,260.61
2024-07-18 21:00:00,1.8299999,258.44
2024-07-19 00:00:00,1.81,256.76
2024-07-19 03:00:00,1.8,256.85
2024-07-19 06:00:00,1.86,256.06
2024-07-19 09:00:00,1.9699999,257.76
2024-07-19 12:00:00,1.86,253.18
2024-07-19 15:00:00,1.89,253.81
2024-07-19 18:00:00,1.88,251.28
2024-07-19 21:00:00,1.9,248.3
2024-07-20 00:00:00,1.9399999,245.17
2024-07-20 03:00:00,1.99,240.08
2024-07-20 06:00:00,2.01,234.73
2024-07-20 09:00:00,2.05,225.95999
2024-07-20 12:00:00,2.04,222.39
2024-07-20 15:00:00,2.09,222.20999
2024-07-20 18:00:00,2.12,221.54
2024-07-20 21:00:00,2.1599998,221.26
2024-07-21 00:00:00,2.09,221.56999
2024-07-21 03:00:00,2.03,221.81
2024-07-21 06:00:00,2.0,221.97
2024-07-21 09:00:00,1.9699999,221.69
2024-07-21 12:00:00,1.92,223.0
2024-07-21 15:00:00,1.9,222.63
2024-07-21 18:00:00,1.87,223.89
2024-07-21 21:00:00,1.86,224.31999
2024-07-22 00:00:00,1.8299999,225.14
2024-07-22 03:00:00,1.8,226.06999
2024-07-22 06:00:00,1.76,227.72
2024-07-22 09:00:00,1.77,229.31999
2024-07-22 12:00:00,1.64,232.59
2024-07-22 15:00:00,1.62,231.33
2024-07-22 18:00:00,1.54,235.18
2024-07-22 21:00:00,1.5999999,233.44
2024-07-23 00:00:00,1.64,239.53
2024-07-23 03:00:00,1.61,241.31
2024-07-23 06:00:00,1.5699999,239.81999
2024-07-23 09:00:00,1.54,239.38
2024-07-23 12:00:00,1.51,240.78
2024-07-23 15:00:00,1.49,241.53
2024-07-23 18:00:00,1.38,242.63
2024-07-23 21:00:00,1.39,235.03
2024-07-24 00:00:00,1.42,238.01
2024-07-24 03:00:00,1.5,239.24
2024-07-24 06:00:00,1.37,239.84
2024-07-24 09:00:00,1.38,237.6
2024-07-24 12:00:00,1.38,241.75
2024-07-24 15:00:00,1.37,244.62
2024-07-24 18:00:00,1.3399999,244.88
2024-07-24 21:00:00,1.38,243.38
2024-07-25 00:00:00,1.49,252.0
2024-07-25 03:00:00,1.4699999,254.70999
2024-07-25 06:00:00,1.4399999,256.9
2024-07-25 09:00:00,1.4,255.61
2024-07-25 12:00:00,1.43,255.14
2024-07-25 15:00:00,1.4399999,251.11
2024-07-25 18:00:00,1.43,251.95999
2024-07-25 21:00:00,1.42,252.53
2024-07-26 00:00:00,1.4,250.98
2024-07-26 03:00:00,1.43,250.20999
2024-07-26 06:00:00,1.43,252.33
2024-07-26 09:00:00,1.5,252.08
2024-07-26 12:00:00,1.56,254.70999
2024-07-26 15:00:00,1.67,258.7
2024-07-26 18:00:00,1.76,262.73
2024-07-26 21:00:00,1.76,260.17
2024-07-27 00:00:00,1.73,255.58
2024-07-27 03:00:00,1.73,254.28
2024-07-27 06:00:00,1.78,253.7
2024-07-27 09:00:00,1.8199999,250.2
2024-07-27 12:00:00,1.8399999,248.39
2024-07-27 15:00:00,1.8499999,246.76
2024-07-27 18:00:00,1.81,245.92
2024-07-27 21:00:00,1.8199999,247.01
2024-07-28 00:00:00,1.8499999,249.36
2024-07-28 03:00:00,1.8399999,249.98
2024-07-28 06:00:00,1.8,247.81
2024-07-28 09:00:00,1.78,243.81999
2024-07-28 12:00:00,1.74,242.62
2024-07-28 15:00:00,1.76,243.02
2024-07-28 18:00:00,1.65,244.3
2024-07-28 21:00:00,1.68,246.09
2024-07-29 00:00:00,1.67,246.98
2024-07-29 03:00:00,1.67,247.58
2024-07-29 06:00:00,1.75,249.09
2024-07-29 09:00:00,1.79,248.56
2024-07-29 12:00:00,1.8,246.39
2024-07-29 15:00:00,1.78,244.54
2024-07-29 18:00:00,1.7099999,241.63
2024-07-29 21:00:00,1.6999999,237.43
2024-07-30 00:00:00,1.6899999,235.69
2024-07-30 03:00:00,1.68,234.73
2024-07-30 06:00:00,1.6899999,233.92
2024-07-30 09:00:00,1.7099999,237.54
2024-07-30 12:00:00,1.78,242.69
2024-07-30 15:00:00,1.8299999,248.33
2024-07-30 18:00:00,1.88,252.44
2024-07-30 21:00:00,1.88,254.88
2024-07-31 00:00:00,1.8499999,252.52
2024-07-31 03:00:00,1.81,251.44
2024-07-31 06:00:00,1.77,250.2
2024-07-31 09:00:00,1.6999999,248.31
2024-07-31 12:00:00,1.6899999,250.15
2024-07-31 15:00:00,1.7199999,252.2
2024-07-31 18:00:00,1.65,254.20999
2024-07-31 21:00:00,1.62,254.72
2024-08-01 00:00:00,1.5799999,253.41
2024-08-01 03:00:00,1.5699999,252.76
2024-08-01 06:00:00,1.5899999,253.06999
2024-08-01 09:00:00,1.54,252.44
2024-08-01 12:00:00,1.55,250.41
2024-08-01 15:00:00,1.54,246.34
2024-08-01 18:00:00,1.53,240.85
2024-08-01 21:00:00,1.55,235.73
2024-08-02 00:00:00,1.61,230.34
2024-08-02 03:00:00,1.68,228.17
2024-08-02 06:00:00,1.66,228.17
2024-08-02 09:00:00,1.6899999,225.52
2024-08-02 12:00:00,1.6999999,221.36
2024-08-02 15:00:00,1.6899999,218.45
2024-08-02 18:00:00,1.87,217.61
2024-08-02 21:00:00,1.86,212.99
2024-08-03 00:00:00,1.79,213.15
2024-08-03 03:00:00,1.7199999,215.14
2024-08-03 06:00:00,1.77,216.17
2024-08-03 09:00:00,1.7199999,215.96
2024-08-03 12:00:00,1.6899999,215.84
2024-08-03 15:00:00,1.61,217.23
2024-08-03 18:00:00,1.5799999,219.08
2024-08-03 21:00:00,1.5799999,222.34
2024-08-04 00:00:00,1.67,227.95999
2024-08-04 03:00:00,1.77,236.64
2024-08-04 06:00:00,1.87,242.5
2024-08-04 09:00:00,1.9,243.6
2024-08-04 12:00:00,1.8399999,243.02
2024-08-04 15:00:00,1.8,238.25
2024-08-04 18:00:00,1.91,235.31999
2024-08-04 21:00:00,1.88,235.49
2024-08-05 00:00:00,1.8499999,236.51
2024-08-05 03:00:00,1.91,241.87
2024-08-05 06:00:00,1.88,247.08
2024-08-05 09:00:00,1.87,245.63
2024-08-05 12:00:00,1.88,243.11
2024-08-05 15:00:00,1.89,244.19
2024-08-05 18:00:00,1.86,242.01
2024-08-05 21:00:00,1.8199999,240.17
2024-08-06 00:00:00,1.79,236.9
2024-08-06 03:00:00,1.81,233.16
2024-08-06 06:00:00,1.8,228.59
2024-08-06 09:00:00,1.9,224.55
2024-08-06 12:00:00,1.9799999,220.67
2024-08-06 15:00:00,2.09,217.33
2024-08-06 18:00:00,2.23,216.16
2024-08-06 21:00:00,2.29,215.77
2024-08-07 00:00:00,2.35,219.24
2024-08-07 03:00:00,2.1699998,219.1
2024-08-07 06:00:00,2.05,220.54
2024-08-07 09:00:00,1.9699999,221.43
2024-08-07 12:00:00,2.03,221.91
2024-08-07 15:00:00,1.91,223.44
2024-08-07 18:00:00,1.79,224.72
2024-08-07 21:00:00,1.73,227.31999
2024-08-08 00:00:00,1.81,229.81
2024-08-08 03:00:00,1.91,233.29
2024-08-08 06:00:00,1.99,236.2
2024-08-08 09:00:00,2.02,240.06
2024-08-08 12:00:00,2.07,238.3
2024-08-08 15:00:00,2.1299999,234.79
2024-08-08 18:00:00,2.47,232.12
2024-08-08 21:00:00,2.37,225.98
2024-08-09 00:00:00,2.18,222.59
2024-08-09 03:00:00,2.04,221.73
2024-08-09 06:00:00,1.9699999,219.72
2024-08-09 09:00:00,1.86,219.21
2024-08-09 12:00:00,1.8199999,217.1
2024-08-09 15:00:00,1.77,216.73
2024-08-09 18:00:00,1.75,215.56
2024-08-09 21:00:00,1.74,215.27
2024-08-10 00:00:00,1.74,218.41
2024-08-10 03:00:00,1.77,223.02
2024-08-10 06:00:00,1.76,225.48
2024-08-10 09:00:00,1.6999999,228.16
2024-08-10 12:00:00,1.63,225.98
2024-08-10 15:00:00,1.5899999,223.69
2024-08-10 18:00:00,1.49,222.81999
2024-08-10 21:00:00,1.4699999,223.78
2024-08-11 00:00:00,1.48,226.35
2024-08-11 03:00:00,1.53,230.39
2024-08-11 06:00:00,1.5699999,234.19
2024-08-11 09:00:00,1.56,235.85
2024-08-11 12:00:00,1.51,235.69
2024-08-11 15:00:00,1.49,233.38
2024-08-11 18:00:00,1.48,231.55
2024-08-11 21:00:00,1.53,228.06
2024-08-12 00:00:00,1.5699999,224.85
2024-08-12 03:00:00,1.5899999,222.25
2024-08-12 06:00:00,1.5699999,220.24
2024-08-12 09:00:00,1.5999999,217.58
2024-08-12 12:00:00,1.65,215.53
2024-08-12 15:00:00,1.73,215.1
2024-08-12 18:00:00,1.8199999,210.51
2024-08-12 21:00:00,1.67,211.41
2024-08-13 00:00:00,1.73,208.96
2024-08-13 03:00:00,1.9,206.79
2024-08-13 06:00:00,2.0,205.73
2024-08-13 09:00:00,2.04,206.44
2024-08-13 12:00:00,2.1,206.92
2024-08-13 15:00:00,2.1399999,206.88
2024-08-13 18:00:00,2.19,207.9
2024-08-13 21:00:00,2.25,210.8
2024-08-14 00:00:00,2.37,208.86
2024-08-14 03:00:00,2.32,212.12
2024-08-14 06:00:00,2.2,214.71
2024-08-14 09:00:00,2.1399999,215.47
2024-08-14 12:00:00,2.12,215.41
2024-08-14 15:00:00,2.03,216.17
2024-08-14 18:00:00,2.0,216.37
2024-08-14 21:00:00,1.91,218.87
2024-08-15 00:00:00,1.88,220.65
2024-08-15 03:00:00,1.87,224.17
2024-08-15 06:00:00,1.89,226.78
2024-08-15 09:00:00,1.89,227.42
2024-08-15 12:00:00,1.87,227.92
2024-08-15 15:00:00,1.8299999,228.81999
2024-08-15 18:00:00,1.8,230.01
2024-08-15 21:00:00,1.78,229.18
2024-08-16 00:00:00,1.81,228.88
2024-08-16 03:00:00,1.8199999,230.61
2024-08-16 06:00:00,1.81,231.15
2024-08-16 09:00:00,1.8499999,229.33
2024-08-16 12:00:00,1.92,228.51
2024-08-16 15:00:00,2.01,230.51
2024-08-16 18:00:00,2.55,234.14
2024-08-16 21:00:00,2.51,237.58
2024-08-17 00:00:00,2.4299998,240.58
2024-08-17 03:00:00,2.3899999,242.23
2024-08-17 06:00:00,2.34,241.73
2024-08-17 09:00:00,2.28,240.55
2024-08-17 12:00:00,2.29,240.99
2024-08-17 15:00:00,2.19,241.95
2024-08-17 18:00:00,2.21,242.52
2024-08-17 21:00:00,2.18,242.3
2024-08-18 00:00:00,2.1399999,242.70999
2024-08-18 03:00:00,2.1599998,243.02
2024-08-18 06:00:00,2.12,243.19
2024-08-18 09:00:00,2.1299999,243.39
2024-08-18 12:00:00,2.1299999,242.54
2024-08-18 15:00:00,2.12,241.94
2024-08-18 18:00:00,2.04,240.12
2024-08-18 21:00:00,2.04,236.51
2024-08-19 00:00:00,2.04,233.7
2024-08-19 03:00:00,2.01,232.81
2024-08-19 06:00:00,2.02,229.65
2024-08-19 09:00:00,2.01,228.59
2024-08-19 12:00:00,1.9799999,227.69
2024-08-19 15:00:00,1.87,230.64
2024-08-19 18:00:00,1.8499999,228.22
2024-08-19 21:00:00,1.8499999,226.74
2024-08-20 00:00:00,1.77,225.7
2024-08-20 03:00:00,1.77,226.31999
2024-08-20 06:00:00,1.8,224.76
2024-08-20 09:00:00,1.86,223.06999
2024-08-20 12:00:00,1.9,224.18
2024-08-20 15:00:00,1.9599999,223.06
2024-08-20 18:00:00,2.02,224.13
2024-08-20 21:00:00,2.09,221.78
2024-08-21 00:00:00,2.23,221.06
2024-08-21 03:00:00,2.34,222.14
2024-08-21 06:00:00,2.36,222.67
2024-08-21 09:00:00,2.33,223.89
2024-08-21 12:00:00,2.27,226.27
2024-08-21 15:00:00,2.19,227.17
2024-08-21 18:00:00,2.1299999,227.74
2024-08-21 21:00:00,2.07,227.67
2024-08-22 00:00:00,1.99,227.87
2024-08-22 03:00:00,1.9599999,228.45999
2024-08-22 06:00:00,1.88,229.31
2024-08-22 09:00:00,1.8499999,231.05
2024-08-22 12:00:00,1.81,231.87
2024-08-22 15:00:00,1.77,234.79
2024-08-22 18:00:00,1.6899999,236.6
2024-08-22 21:00:00,1.7099999,240.09
2024-08-23 00:00:00,1.7099999,242.67
2024-08-23 03:00:00,1.67,244.34
2024-08-23 06:00:00,1.6999999,245.22
2024-08-23 09:00:00,1.66,246.5
2024-08-23 12:00:00,1.5999999,244.58
2024-08-23 15:00:00,1.56,243.38
2024-08-23 18:00:00,1.49,239.84
2024-08-23 21:00:00,1.4699999,238.04
2024-08-24 00:00:00,1.4399999,235.27
2024-08-24 03:00:00,1.43,232.31
2024-08-24 06:00:00,1.42,230.44
2024-08-24 09:00:00,1.39,229.99
2024-08-24 12:00:00,1.37,229.42
2024-08-24 15:00:00,1.38,229.03
2024-08-24 18:00:00,1.37,229.14
2024-08-24 21:00:00,1.39,228.61
2024-08-25 00:00:00,1.39,228.05
2024-08-25 03:00:00,1.39,227.37
2024-08-25 06:00:00,1.4,227.41
2024-08-25 09:00:00,1.42,226.49
2024-08-25 12:00:00,1.4699999,225.63
2024-08-25 15:00:00,1.49,224.58
2024-08-25 18:00:00,1.49,223.18
2024-08-25 21:00:00,1.4599999,221.56999
2024-08-26 00:00:00,1.41,220.15
2024-08-26 03:00:00,1.4499999,218.39
2024-08-26 06:00:00,1.4499999,216.91
2024-08-26 09:00:00,1.4499999,215.39
2024-08-26 12:00:00,1.43,213.41
2024-08-26 15:00:00,1.43,212.46
2024-08-26 18:00:00,1.4699999,210.4
2024-08-26 21:00:00,1.4599999,210.06
2024-08-27 00:00:00,1.5,209.17
2024-08-27 03:00:00,1.52,209.77
2024-08-27 06:00:00,1.51,209.36
2024-08-27 09:00:00,1.52,208.22
2024-08-27 12:00:00,1.48,208.1
2024-08-27 15:00:00,1.54,206.12
2024-08-27 18:00:00,1.49,206.35
2024-08-27 21:00:00,1.49,206.56
2024-08-28 00:00:00,1.4499999,206.97
2024-08-28 03:00:00,1.53,209.01
2024-08-28 06:00:00,1.54,211.0
2024-08-28 09:00:00,1.54,213.85
2024-08-28 12:00:00,1.5699999,215.15
2024-08-28 15:00:00,1.5899999,216.08
2024-08-28 18:00:00,1.5699999,218.35
2024-08-28 21:00:00,1.5699999,220.78
2024-08-29 00:00:00,1.5899999,223.72
2024-08-29 03:00:00,1.5999999,226.20999
2024-08-29 06:00:00,1.49,227.81999
2024-08-29 09:00:00,1.4699999,227.38
2024-08-29 12:00:00,1.39,227.33
2024-08-29 15:00:00,1.4,227.02
2024-08-29 18:00:00,1.4,226.03
2024-08-29 21:00:00,1.41,225.27
2024-08-30 00:00:00,1.4599999,224.24
2024-08-30 03:00:00,1.56,224.09
2024-08-30 06:00:00,1.65,223.2
2024-08-30 09:00:00,1.6999999,220.48
2024-08-30 12:00:00,1.73,217.85
2024-08-30 15:00:00,1.7199999,217.35
2024-08-30 18:00:00,1.76,215.52
2024-08-30 21:00:00,1.8299999,213.4
2024-08-31 00:00:00,1.9499999,212.9
2024-08-31 03:00:00,2.04,211.51
2024-08-31 06:00:00,2.11,209.17
2024-08-31 09:00:00,2.1299999,207.68
2024-08-31 12:00:00,2.1499999,206.54
2024-08-31 15:00:00,2.1599998,205.85
2024-08-31 18:00:00,2.1599998,206.38
2024-08-31 21:00:00,2.1499999,207.38
2024-09-01 00:00:00,2.09,209.19
2024-09-01 03:00:00,2.05,210.49
2024-09-01 06:00:00,2.07,211.06999
2024-09-01 09:00:00,2.05,211.06999
2024-09-01 12:00:00,2.1299999,210.3
2024-09-01 15:00:00,2.09,212.18
2024-09-01 18:00:00,2.1399999,213.85
2024-09-01 21:00:00,2.21,218.81999
2024-09-02 00:00:00,2.26,225.15
2024-09-02 03:00:00,2.3,234.81
2024-09-02 06:00:00,2.21,238.91
2024-09-02 09:00:00,2.1399999,236.97
2024-09-02 12:00:00,2.19,232.16
2024-09-02 15:00:00,2.11,230.99
2024-09-02 18:00:00,2.08,230.61
2024-09-02 21:00:00,2.06,230.58
2024-09-03 00:00:00,2.11,230.87
2024-09-03 03:00:00,2.12,232.44
2024-09-03 06:00:00,2.08,230.53
2024-09-03 09:00:00,2.01,230.1
2024-09-03 12:00:00,1.9499999,233.18
2024-09-03 15:00:00,1.88,233.54
2024-09-03 18:00:00,1.77,232.79
2024-09-03 21:00:00,1.78,230.27
2024-09-04 00:00:00,1.66,229.04
2024-09-04 03:00:00,1.65,226.36
2024-09-04 06:00:00,1.66,228.94
2024-09-04 09:00:00,1.68,232.61
2024-09-04 12:00:00,1.6899999,236.19
2024-09-04 15:00:00,1.7199999,237.38
2024-09-04 18:00:00,1.76,238.38
2024-09-04 21:00:00,1.75,241.02
2024-09-05 00:00:00,1.76,243.70999
2024-09-05 03:00:00,1.74,245.65
2024-09-05 06:00:00,1.74,245.76
2024-09-05 09:00:00,1.74,245.78
2024-09-05 12:00:00,1.74,244.42
2024-09-05 15:00:00,1.74,242.49
2024-09-05 18:00:00,1.76,239.8
2024-09-05 21:00:00,1.81,237.51
2024-09-06 00:00:00,1.91,237.15
2024-09-06 03:00:00,2.04,238.75
2024-09-06 06:00:00,2.03,240.33
2024-09-06 09:00:00,2.0,240.45
2024-09-06 12:00:00,1.99,239.05
2024-09-06 15:00:00,2.0,235.39
2024-09-06 18:00:00,2.01,232.2
2024-09-06 21:00:00,2.0,228.45999
2024-09-07 00:00:00,2.0,230.0
2024-09-07 03:00:00,2.02,229.31999
2024-09-07 06:00:00,2.0,228.25
2024-09-07 09:00:00,1.9699999,226.87
2024-09-07 12:00:00,1.93,226.33
2024-09-07 15:00:00,1.89,226.04
2024-09-07 18:00:00,1.86,225.31999
2024-09-07 21:00:00,1.86,224.95999
2024-09-08 00:00:00,1.89,225.02
2024-09-08 03:00:00,1.93,225.13
2024-09-08 06:00:00,1.88,224.58
2024-09-08 09:00:00,1.8299999,223.68
2024-09-08 12:00:00,1.78,223.15
2024-09-08 15:00:00,1.77,221.28
2024-09-08 18:00:00,1.6999999,217.85
2024-09-08 21:00:00,1.6899999,214.55
2024-09-09 00:00:00,1.67,213.54
2024-09-09 03:00:00,1.65,214.08
2024-09-09 06:00:00,1.65,214.62
2024-09-09 09:00:00,1.65,213.77
2024-09-09 12:00:00,1.5899999,213.24
2024-09-09 15:00:00,1.56,213.41
2024-09-09 18:00:00,1.5799999,217.19
2024-09-09 21:00:00,1.64,225.6
2024-09-10 00:00:00,1.62,233.97
2024-09-10 03:00:00,1.62,235.66
2024-09-10 06:00:00,1.53,234.55
2024-09-10 09:00:00,1.55,235.70999
2024-09-10 12:00:00,1.5699999,236.44
2024-09-10 15:00:00,1.54,237.61
2024-09-10 18:00:00,1.52,235.22
2024-09-10 21:00:00,1.48,232.73
2024-09-11 00:00:00,1.4499999,231.55
2024-09-11 03:00:00,1.4599999,231.56999
2024-09-11 06:00:00,1.42,228.89
2024-09-11 09:00:00,1.5,227.7
2024-09-11 12:00:00,1.4599999,229.97
2024-09-11 15:00:00,1.4699999,232.68
2024-09-11 18:00:00,1.4499999,231.87
2024-09-11 21:00:00,1.5,229.67
2024-09-12 00:00:00,1.4499999,229.75
2024-09-12 03:00:00,1.42,228.58
2024-09-12 06:00:00,1.41,228.27
2024-09-12 09:00:00,1.37,226.0
2024-09-12 12:00:00,1.3299999,223.81999
2024-09-12 15:00:00,1.35,224.38
2024-09-12 18:00:00,1.3299999,225.89
2024-09-12 21:00:00,1.29,227.88
